onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.68	0.105	6337	6357	0	stimulation
32.68	0.105	6537	6557	0	stimulation
33.375	0.105	6676	6696	0	stimulation
57.42	0.105	11485	11505	0	stimulation
58.425	0.105	11686	11706	0	stimulation
59.115	0.105	11824	11844	0	stimulation
60.115	0.105	12024	12044	0	stimulation
60.81	0.105	12163	12183	0	stimulation
85.175	0.105	17036	17056	0	stimulation
86.18	0.105	17237	17257	0	stimulation
87.185	0.105	17438	17458	0	stimulation
87.88	0.105	17577	17597	0	stimulation
88.875	0.105	17776	17796	0	stimulation
