onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.68	0.105	6337	6357	0	stimulation
32.68	0.105	6537	6557	0	stimulation
33.375	0.105	6676	6696	0	stimulation
52.94	0.105	10589	10609	0	stimulation
53.945	0.105	10790	10810	0	stimulation
54.635	0.105	10928	10948	0	stimulation
55.635	0.105	11128	11148	0	stimulation
56.33	0.105	11267	11287	0	stimulation
75.895	0.105	15180	15200	0	stimulation
76.9	0.105	15381	15401	0	stimulation
77.905	0.105	15582	15602	0	stimulation
