onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
31.04	0.105	6209	6229	0	stimulation
32.095	0.105	6420	6440	0	stimulation
33.15	0.105	6631	6651	0	stimulation
34.22	0.105	6845	6865	0	stimulation
78.145	0.105	15630	15650	0	stimulation
79.2	0.105	15841	15861	0	stimulation
80.9	0.105	16181	16201	0	stimulation
81.335	0.105	16268	16288	0	stimulation
87.495	0.105	17500	17520	0	stimulation
88.55	0.105	17711	17731	0	stimulation
89.605	0.105	17922	17942	0	stimulation
90.66	0.105	18133	18153	0	stimulation
