onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.68	0.105	6337	6357	0	stimulation
32.68	0.105	6537	6557	0	stimulation
33.375	0.105	6676	6696	0	stimulation
48.46	0.105	9693	9713	0	stimulation
49.465	0.105	9894	9914	0	stimulation
50.47	0.105	10095	10115	0	stimulation
82.2	0.105	16441	16461	0	stimulation
83.205	0.105	16642	16662	0	stimulation
84.21	0.105	16843	16863	0	stimulation
84.915	0.105	16984	17004	0	stimulation
85.9	0.105	17181	17201	0	stimulation
