onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.68	0.105	6337	6357	0	stimulation
32.68	0.105	6537	6557	0	stimulation
33.375	0.105	6676	6696	0	stimulation
49.42	0.105	9885	9905	0	stimulation
50.425	0.105	10086	10106	0	stimulation
51.115	0.105	10224	10244	0	stimulation
52.115	0.105	10424	10444	0	stimulation
52.81	0.105	10563	10583	0	stimulation
75.575	0.105	15116	15136	0	stimulation
76.58	0.105	15317	15337	0	stimulation
77.585	0.105	15518	15538	0	stimulation
78.59	0.105	15719	15739	0	stimulation
79.29	0.105	15859	15879	0	stimulation
