onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.995	0.105	6400	6420	0	stimulation
33	0.105	6601	6621	0	stimulation
34.005	0.105	6802	6822	0	stimulation
55.18	0.105	11037	11057	0	stimulation
56.185	0.105	11238	11258	0	stimulation
56.875	0.105	11376	11396	0	stimulation
57.875	0.105	11576	11596	0	stimulation
58.57	0.105	11715	11735	0	stimulation
76.535	0.105	15308	15328	0	stimulation
77.54	0.105	15509	15529	0	stimulation
78.23	0.105	15647	15667	0	stimulation
79.23	0.105	15847	15867	0	stimulation
79.925	0.105	15986	16006	0	stimulation
